replay_buffer/Size,replay_buffer/MeanObs,replay_buffer/StdObs,replay_buffer/MeanGoal,replay_buffer/StdGoal,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/QF1 Grad Norm,trainer/QF2 Grad Norm,trainer/Policy Grad Norm,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/SuccessRate,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/SuccessRate,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/batch sampling (s),time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
870000,0.049555868,0.60081893,0.003348939,0.78104025,0.60805833,0.8134489,8.984642,17.304184,41.985806,3.889514,-3.7679915,37.489872,19.975876,-103.073044,-3.658081,37.433357,19.65669,-101.49254,-3.8086276,37.5149,19.753294,-102.1057,6.1763325,2.7107017,17.491348,-2.9447253,-0.01831763,0.7045127,2.9145515,-2.8986862,-2.0473225,0.6203662,0.058480382,-3.3687727,0.031229553744196892,0.611242949962616,870000,19332,38.46153846153846,33.495385180683726,80,7,[0.57692],-0.4479753089874981,2.49480836289689,19.604672962427138,-4.670478880405426,-17.22981957644226,27.306651517072957,8.437887352705001,-95.86458493322111,-0.019166011,0.3027723,0.9985369,-0.99935955,26,-17.22981957644226,836886,18534,52.77777777777778,34.13137291823976,80,8,[0.38889],-0.34423146146888783,1.733719217648894,19.64287438392639,-2.082117533683777,-18.16777157752468,20.16428171276672,6.554552388191222,-58.46322457492361,0.001555588,0.22505134,0.98459023,-0.9941774,18,-18.16777157752468,5.918287642300129,0.013391048647463322,8.272823569364846,8.710013014264405,0.7955785058438778,0.055501461029052734,32.67067861929536,56.43627386074513,42943.940635500476,868
871000,0.049567524,0.60082126,0.0033045246,0.7809149,1.5653948,1.7275618,5.6834745,31.852997,40.471287,5.3265505,-0.32383156,33.798916,20.133791,-96.56895,-0.30489922,33.778336,19.65116,-98.17492,-0.25964642,33.73475,19.744781,-97.839424,6.001227,2.702145,17.677444,-1.0323374,-0.0033791165,0.7578682,3.8326466,-4.094998,-2.0102322,0.64403355,-0.12030506,-3.367784,0.03146682307124138,0.004242986440658569,871000,19358,38.46153846153846,33.58826577293231,80,6,[0.57692],-0.3787457507923244,2.433822866798526,19.515878403186797,-2.0987908601760865,-14.56714426124328,22.488699398199216,11.131019258499144,-47.18069093674429,-0.008126284,0.29245865,0.9989519,-0.9985968,26,-14.56714426124328,837870,18562,35.142857142857146,33.477833055955834,80,6,[0.64286],-0.184062454317189,2.694151416564139,19.550666087865828,-2.191562032699585,-6.468480537432666,16.494313325823143,12.143031859397887,-35.04294015467174,-0.010656488,0.271941,0.9919311,-0.98850316,28,-6.468480537432666,5.910637975670397,0.012693184427917004,8.484116919338703,8.86407432332635,0.7840508501976728,0.05985780991613865,32.551739853806794,56.66717091668397,43000.617492263205,869
872000,0.049564432,0.6008194,0.0035527034,0.7808706,0.9601541,0.9088737,7.1628375,23.55593,48.630848,3.0266643,-1.6823149,35.48088,19.796913,-98.10466,-1.5053396,35.548054,19.903015,-94.4578,-1.6511059,35.456326,19.695309,-96.14349,6.3932934,2.5493047,12.014893,-0.7819998,-0.009006503,0.67157876,2.4645586,-2.6656303,-2.1059158,0.66516906,0.0020350218,-3.275773,0.031777046620845795,1.3565752506256104,872000,19380,45.45454545454545,33.728497894924615,80,8,[0.5],-0.4058421732261776,2.106755198140919,19.44498854279518,-2.209156608581543,-18.44737151028084,21.154627926913367,8.341708850860595,-45.580033510923464,-0.017920172,0.26816654,0.9967554,-0.9973763,22,-18.44737151028084,838800,18578,58.125,32.45357260764984,80,9,[0.3125],-0.2658295231640979,1.4795705876619125,19.432040446996687,-2.3547001838684083,-15.451341033913227,14.692558456416272,9.725285565853119,-29.85920325107881,0.0036889305,0.18790755,0.99999475,-0.98061544,16,-15.451341033913227,5.27196495141834,0.012369368225336075,7.03209250792861,8.552316002547741,0.8122188644483685,0.06114341225475073,29.6062435451895,51.348348652012646,43051.97257776186,870
873000,0.049577,0.6008205,0.0036534006,0.78069246,0.63563985,1.0332377,8.162239,53.814613,21.307806,3.2780533,-2.997532,37.1963,19.480896,-102.30041,-2.8101234,37.19051,19.796888,-102.79084,-2.853973,37.30727,19.777252,-102.636894,5.9988317,2.458403,11.648687,-2.4609196,0.012162495,0.71380913,2.7624931,-2.7381847,-1.9855016,0.6274415,-0.12549806,-3.427322,0.031610939651727676,-0.004034578800201416,873000,19408,35.714285714285715,33.4042952144707,80,4,[0.60714],-0.3209193421229719,2.593192525214017,19.558115863800047,-2.0601773023605348,-11.461405075820455,22.359461961791077,13.436471080780027,-46.460955217480745,0.0029918067,0.28160572,0.99753076,-0.99953073,28,-11.461405075820455,839734,18602,38.916666666666664,34.780162768771255,80,4,[0.58333],-0.2327332284780143,2.464868801325379,19.757420101761817,-5.0725191831588745,-9.057201474936083,20.496871105287564,14.822194492816923,-69.33937961533672,0.009133416,0.25189382,0.99354833,-0.9885376,24,-9.057201474936083,5.557434403337538,0.012002887204289436,8.510472685098648,7.43165094871074,0.7900543985888362,0.06086757592856884,30.84671520255506,53.20919810142368,43105.189360896125,871
874000,0.04961333,0.60082114,0.003843036,0.78062475,0.7022418,0.79133844,8.04334,44.503002,23.83066,2.3771815,-3.1577225,36.892696,19.717617,-99.97292,-3.1155033,37.11834,19.672073,-98.88839,-3.0664644,37.026604,19.786251,-101.11354,5.5255136,2.8031843,11.576215,-6.4497557,-0.00617719,0.7418574,2.6161153,-2.853397,-1.9241447,0.6650908,0.073177695,-3.573029,0.031505607068538666,-1.6405376195907593,874000,19430,45.45454545454545,34.628846714746196,80,5,[0.45455],-0.4337557384967803,1.9806533171077119,19.516492718458174,-1.940661406517029,-19.716169931671875,23.533245478042527,11.446354031562803,-46.39070456475027,-0.020181505,0.2601912,0.9986277,-0.9978324,22,-19.716169931671875,840714,18622,49.0,34.295772334210525,80,9,[0.45],-0.23864916931001504,1.9059107340635806,19.594642305374144,-2.0057847261428834,-11.693809296190768,14.941978620082205,8.126931548118591,-29.927667144686055,-0.0035953461,0.21009324,0.99833155,-0.9841697,20,-11.693809296190768,5.303155482746661,0.013596012257039547,8.38788969349116,8.252884664572775,0.7042168462648988,0.05404005106538534,29.817101704888046,52.532884455285966,43157.72882517241,872
875000,0.049619544,0.6008303,0.0038287276,0.7805763,0.6284786,0.7915727,5.956072,20.438366,20.716988,3.9365122,-0.5519066,35.079678,19.756329,-112.31337,-0.5405922,34.917545,19.423584,-111.6561,-0.6080165,35.061966,19.640192,-112.79006,6.119804,2.7524667,15.697587,-3.0670176,0.024674615,0.76997423,3.243818,-2.6656437,-1.9807844,0.6776459,0.012772441,-3.5071456,0.031733956187963486,0.4133783280849457,875000,19452,45.45454545454545,34.6235958333295,80,6,[0.45455],-0.44010891015082587,1.9753216638730866,19.245542311668395,-2.1599119663238526,-20.00495046140121,22.897744039296395,9.696951055526732,-49.500289157033045,0.00512242,0.27001783,0.99787277,-0.998215,22,-20.00495046140121,841659,18646,39.375,34.38605882718557,80,7,[0.58333],-0.23628016756601114,2.4373775427066735,19.609190160036086,-2.1148773193359376,-9.30353159791172,16.936235690124175,9.617346572875975,-32.825748112052764,-0.012366525,0.26217785,0.99807817,-0.99278677,24,-9.30353159791172,5.2185857417061925,0.010812610387802124,6.877307837828994,7.146818277426064,0.7193439155817032,0.06929087080061436,29.49215872399509,49.53431797772646,43207.27112000901,873
876000,0.049623474,0.6008322,0.0037508677,0.78068274,0.5999205,0.54228497,7.7586637,31.777727,17.88403,3.5371282,-2.5098915,36.697,19.809523,-94.46703,-2.522047,36.820618,19.663553,-94.16579,-2.4685025,36.846783,19.727135,-96.30804,5.882452,2.5293856,11.407534,-4.0091505,-0.013011412,0.7101853,2.673891,-2.7984436,-1.9982139,0.61191666,-0.179003,-3.283896,0.0315205417573452,-0.4063645601272583,876000,19473,47.61904761904762,33.523944804921854,80,10,[0.47619],-0.4022162821501492,2.0160576891538207,19.67163179218769,-4.6843772530555725,-19.15315629286429,21.647044419315375,7.732550203800201,-50.7465561300517,-0.021809928,0.24111679,0.997616,-0.99960375,21,-19.15315629286429,842654,18676,33.166666666666664,33.187430686263674,80,6,[0.66667],-0.11493428788854548,2.8116847152366793,19.531522208452223,-2.0018683433532716,-3.811987214970103,14.400573335066966,11.42138220667839,-35.988810971379344,0.000115067436,0.2701076,0.9861931,-0.9900642,30,-3.811987214970103,5.128747334703803,0.011284672655165195,6.998297691345215,7.021744271740317,0.7076491359621286,0.04569923039525747,29.244439699687064,49.15786203648895,43256.43472018931,874
877000,0.04963938,0.6008399,0.0038114681,0.7805261,0.8827293,0.9096081,5.6573963,27.101776,32.240475,2.6017916,-0.3756547,34.65603,20.242384,-93.91056,-0.40550852,34.717632,19.484339,-93.84475,-0.45018435,34.703518,19.722458,-101.250626,5.922972,2.7226994,13.768981,-6.4814878,0.001399578,0.7524896,3.0753903,-4.7507944,-1.9565773,0.6223641,-0.05136442,-3.2517426,0.031183596700429916,-0.267119437456131,877000,19498,40.0,34.55198981245508,80,6,[0.56],-0.3741341165229677,2.3500354738582763,19.61166867017746,-2.2220293045043946,-14.965364660918747,23.511162469130266,10.818909966945647,-50.60525326430807,0.00045828868,0.28286234,0.9998701,-0.9990828,25,-14.965364660918747,843598,18693,55.529411764705884,33.171776889502326,80,7,[0.35294],-0.27933779576382894,1.613322016292432,19.54270222187042,-5.503805756568909,-15.511463482415008,15.575749510171848,9.252086627483367,-37.51374848186978,-0.0011458284,0.19821088,0.9864992,-0.9769749,17,-15.511463482415008,5.217680415138602,0.011749791912734509,6.703486146405339,7.11965886130929,0.7090426851063967,0.058065203949809074,29.29189247917384,49.11157558299601,43305.551131939515,875
878000,0.049644273,0.60085315,0.0038344746,0.7803278,1.0115077,1.0170557,8.98076,34.730747,36.302876,3.7740972,-3.4366102,37.601624,19.62319,-105.44188,-3.2144423,37.38694,19.824802,-105.5342,-3.341207,37.61809,19.747911,-105.53785,6.381708,2.6969578,14.073622,-1.4473264,0.020671053,0.7482083,3.0275645,-3.1154635,-2.0490506,0.6501613,-0.035040677,-3.3392973,0.03154273331165314,1.31939697265625,878000,19518,50.0,33.893952262903774,80,5,[0.4],-0.4445873805657028,1.783926602930069,19.52700057029724,-2.0507273435592652,-22.229369028285188,23.73331543241218,11.737958395481108,-61.66218729317197,-0.0041766595,0.25060463,0.99798757,-0.9958464,20,-22.229369028285188,844565,18712,50.89473684210526,34.22663588315563,80,5,[0.42105],-0.2650102789930791,1.812137927318369,19.83626057356596,-5.581879377365112,-13.487628409805687,16.013094931113102,12.399869561195372,-35.88100773468618,-0.02835042,0.2047827,0.9793571,-0.984752,19,-13.487628409805687,5.841624548658729,0.011282446794211864,6.784773088060319,7.027962011285126,0.7865376397967339,0.05852272268384695,31.65238906443119,52.16309152171016,43357.72327151429,876
879000,0.04964042,0.60087705,0.0039883014,0.7802459,1.8412743,0.8628206,8.96541,42.96994,34.591,4.2792277,-3.8792953,37.47904,19.620079,-106.08086,-3.8070107,37.47661,19.635256,-105.16549,-3.850915,37.638508,19.727427,-106.871155,5.811798,2.6920784,15.609388,-4.2125854,-0.018669281,0.7596445,3.2537806,-3.698789,-1.9513754,0.6337106,-0.21560913,-3.1979237,0.03119591809809208,-0.6526012420654297,879000,19548,33.333333333333336,32.78651484308077,80,6,[0.66667],-0.8007286906987429,3.242325942162098,19.676421353220938,-5.981544137001038,-26.69095635662478,84.9684912775427,11.404847967624663,-452.41072688102724,0.011198073,0.35894367,0.9999298,-0.9994893,30,-26.69095635662478,845522,18731,50.36842105263158,34.77023912897167,80,7,[0.42105],-0.677197589850211,2.2611768134194876,19.428328537940978,-5.743400454521179,-34.10937334140276,89.23374008835346,9.443172562122344,-406.0244256258011,-2.0605477e-05,0.24973199,0.9950911,-0.99026406,19,-34.10937334140276,5.80176897905767,0.016173510812222958,8.259880515746772,8.947185910306871,0.8148791156709194,0.060866761952638626,32.11533167399466,56.016086467541754,43413.75029271748,877
880000,0.04967296,0.6008772,0.004033049,0.78008014,1.3683314,1.8643422,7.975732,44.84511,55.891804,4.2687607,-2.6126304,36.227318,19.80388,-99.69127,-2.5795631,36.273937,19.553902,-100.1407,-2.784803,36.410393,19.748055,-100.45972,6.0930176,2.6380355,26.21465,-1.2160234,-0.021486161,0.7853852,5.9130716,-5.7923174,-1.9722319,0.6461413,0.12178397,-3.277914,0.030776284635066986,0.3237960934638977,880000,19571,43.47826086956522,35.020328959815416,80,3,[0.47826],-0.40131441594213235,2.0965580017235825,19.518953347206114,-4.508864939212799,-17.44845286704927,22.516310717582257,8.635286915302276,-52.930066514015266,-0.0014336897,0.26014054,0.9982363,-0.9975574,23,-17.44845286704927,846469,18750,49.8421052631579,35.39441400752791,80,5,[0.42105],-0.9242057845964164,2.536046625837183,19.565030539035796,-6.101369380950928,-46.06436200067403,108.32006536281368,12.74019157886505,-407.1707396268845,-0.024526035,0.29169053,0.9948354,-0.99350375,19,-46.06436200067403,5.248202059417963,0.011440487578511238,7.034681321121752,7.124559135176241,0.7256869757547975,0.04912293050438166,29.453231915831566,49.64692482538521,43463.40306442883,878
881000,0.04968102,0.60088575,0.0040032263,0.77986443,1.7226008,2.1916895,6.2758646,94.77294,69.09772,4.336791,-0.9903183,36.09747,20.350822,-95.77374,-1.1026506,36.341022,19.897097,-92.90539,-1.2167063,36.1757,19.713802,-95.0282,5.9799757,2.6372213,12.093563,-4.648159,0.019454928,0.6897039,3.0808842,-2.352876,-2.0640433,0.6320173,0.25763285,-3.2999196,0.03134702146053314,-0.06933754682540894,881000,19590,52.63157894736842,32.75621359507036,80,7,[0.36842],-0.48315135697722417,1.7223887555876431,19.607483798265456,-5.738781690597534,-25.42901878827501,23.6878958198966,9.25906388759613,-67.92020915150647,-0.00337039,0.25545684,0.9969718,-0.9986617,19,-25.42901878827501,847430,18769,50.578947368421055,34.56087807953972,80,4,[0.42105],-0.28964544406333204,1.822699278878586,19.468297922611235,-2.138719177246094,-14.649961670782258,17.681226991038162,13.398514723777769,-38.00311508774764,0.018430334,0.21177164,0.9783174,-0.99632674,19,-14.649961670782258,5.163130723871291,0.01092156209051609,6.8791918167844415,7.014471897855401,0.7370744124054909,0.052840711548924446,29.310285109095275,49.16791623365134,43512.57801174186,879
882000,0.049679186,0.6008943,0.0040859175,0.7797505,1.9394807,1.8726707,7.63152,54.17853,39.93104,2.5904822,-2.3535128,35.77452,19.811005,-97.65714,-2.3912487,35.96195,19.720245,-99.447296,-2.2977824,35.927883,19.777647,-98.01644,6.0164156,2.6778169,20.21082,-4.9456806,0.013894877,0.75076514,3.4015832,-3.0448873,-2.0018618,0.64018077,-0.064572215,-3.1651292,0.03161714971065521,0.05669918656349182,882000,19616,38.46153846153846,33.40800315128417,80,7,[0.57692],-0.3439840053617953,2.439486237709294,19.72496480643749,-2.0983627796173097,-13.230154052376774,21.911901688824198,9.864555764198302,-44.541993677616205,-0.013445864,0.2747057,0.998428,-0.9996587,26,-13.230154052376774,848397,18788,50.89473684210526,34.16507101649764,80,8,[0.42105],-0.244220086958764,1.8086668833074033,19.552610898017882,-1.853997802734375,-12.429517057322382,15.779600803381973,9.362251138687133,-30.89970672875646,-0.0012640689,0.19011886,0.99575186,-0.9944052,19,-12.429517057322382,5.914441901259124,0.012067385949194431,6.799527489580214,7.397684856317937,0.8306532334536314,0.05368031933903694,32.14464086852968,53.152696054428816,43565.73794070445,880
883000,0.049704578,0.60089445,0.0042113885,0.7796052,0.6518568,3.960864,7.673042,31.777433,123.277626,6.3805504,-2.387608,36.396988,19.696186,-94.552505,-2.0645704,36.053505,19.58792,-95.6632,-2.255433,36.316154,19.716713,-96.67659,6.0325146,2.6875048,19.821514,-3.660131,-0.05072553,0.70235425,2.4527626,-3.039416,-2.0434487,0.632614,-0.07044709,-3.395739,0.03136683627963066,0.11256527900695801,883000,19639,43.47826086956522,33.88583077645003,80,8,[0.52174],-0.39055983927994953,2.196375512564108,19.59906586408615,-5.350077390670776,-16.98086257738915,21.922527954611148,8.329450741410255,-45.55207697451123,-0.021275206,0.26662377,0.99415,-0.9969393,23,-16.98086257738915,849393,18810,45.27272727272727,34.77483653733468,80,5,[0.5],-0.22613158802647723,2.0984566267128115,19.614483708143233,-1.9934750556945802,-10.237593712471453,16.483115760106127,13.711168855428694,-32.7570148296655,-0.01499555,0.21930416,0.9903463,-0.98667127,22,-10.237593712471453,5.735866830684245,0.014972229488193989,8.476749307475984,8.791551172733307,0.7093969425186515,0.05276917479932308,31.679553447291255,55.46085910499096,43621.20642332267,881
884000,0.04972822,0.6008912,0.0042155855,0.7794165,0.7020481,0.8336619,8.472507,35.025368,38.22888,2.5427845,-3.280386,37.527916,19.696245,-97.279434,-3.3158712,37.62079,19.418003,-97.96442,-3.253913,37.673897,19.652716,-95.160385,5.783101,2.6139166,15.091318,-3.642709,-0.0026227955,0.6990314,2.7413597,-3.0368242,-2.0048058,0.6142829,-0.13394707,-3.208122,0.03065895102918148,-0.7558085918426514,884000,19662,43.47826086956522,35.005427610483736,80,5,[0.47826],-0.40051148689538224,2.0921297442901015,19.46200736761093,-2.1019567012786866,-17.413542908494918,22.405061708692863,13.310587227344511,-43.718689784407694,-0.016205696,0.26229355,0.9988347,-0.99826944,23,-17.413542908494918,850393,18845,28.571428571428573,30.315753296911225,80,4,[0.74286],-0.10086628005653613,3.1871351094025497,19.556174212694167,-2.0347009658813477,-2.8818937159010454,12.732762737761007,14.487409985065458,-32.52679718285807,-0.0056485203,0.31636393,0.99071735,-0.9886163,35,-2.8818937159010454,5.607288031838834,0.012143054977059364,7.871255032718182,8.521609643474221,0.8113843211904168,0.059986590407788754,31.12359176389873,54.00725843850523,43675.21992379427,882
885000,0.049742617,0.6009009,0.0043186657,0.77926475,0.88977814,1.3312039,7.946708,24.274427,37.635326,5.5834427,-2.6923232,36.558144,19.655027,-100.24795,-2.868122,36.68966,19.547102,-101.59519,-2.7673779,36.716965,19.789034,-101.11548,5.9562054,2.6389167,13.348745,-2.8604991,-0.029246986,0.7066797,2.8687325,-2.6931524,-2.0388231,0.6437555,-0.0070739985,-3.3640428,0.03157459944486618,-0.15132874250411987,885000,19683,47.61904761904762,34.33237565535758,80,6,[0.42857],-0.4130371064990757,1.8806723014599656,19.54256143569946,-2.1123188495635987,-19.668433642813177,22.832372989745142,11.327469015121459,-44.89796461910018,-0.015573783,0.24433936,0.9965073,-0.996032,21,-19.668433642813177,851325,18860,62.13333333333333,29.725110970730157,80,7,[0.26667],-0.3190577651182181,1.3511927956858085,19.174593591690062,-5.622270584106445,-19.82412247267866,12.25784481580815,8.092500853538512,-36.98106865212329,0.0056321286,0.18508045,0.9847316,-0.99118096,15,-19.82412247267866,5.337769979611039,0.012913310900330544,8.068968047387898,8.332013289444149,0.7186550665646791,0.054839009419083595,29.959211531095207,52.484370234422386,43727.709407186136,883
886000,0.049758397,0.6008953,0.0042727934,0.77919245,0.72565746,0.4965736,8.132551,27.114357,10.488358,4.5705066,-2.5237474,37.658863,19.832474,-93.09238,-2.5640497,37.601925,19.67908,-93.43275,-2.5762434,37.620987,19.777496,-92.46594,6.3958282,2.4888887,14.383203,-2.838642,0.013743855,0.70298487,5.125711,-2.594835,-2.0646677,0.64586884,0.07727122,-3.1841178,0.030987441539764404,1.3751921653747559,886000,19709,38.46153846153846,33.116613038950675,80,6,[0.57692],-0.4968022641569376,2.566879813422364,19.652361446619032,-5.654040455818176,-19.10777939065146,34.59129212730425,12.681409978866576,-157.3185319840905,-0.0063109244,0.2996886,0.99972075,-0.99648494,26,-19.10777939065146,852297,18880,48.6,34.80718316669707,80,4,[0.45],-0.2564025169334263,1.9406524734035768,19.576347881555556,-5.776563763618469,-12.461162322964551,15.76488349599604,14.251738524436949,-33.89026018977171,0.0048940615,0.22834885,0.99997604,-0.98956585,20,-12.461162322964551,5.120938458479941,0.011942739598453045,6.84095539432019,7.116028271615505,0.7187972692772746,0.0539764491841197,29.115536159835756,48.97817474231124,43776.69356997777,884
887000,0.049771298,0.6009044,0.0043985536,0.77907455,1.8211979,0.7156085,7.861753,103.28514,29.59582,3.8255172,-2.1863708,36.894314,20.036917,-102.024925,-2.4245076,36.902287,19.764412,-104.24058,-2.4287214,36.88766,19.688145,-100.5012,6.220834,2.531166,12.401239,-1.2834082,-0.016009195,0.71526206,2.7527204,-2.4277346,-2.0110793,0.64289373,0.044024706,-3.2687335,0.031272366642951965,0.7652024030685425,887000,19729,50.0,33.799408278844176,80,5,[0.4],-0.45758276380151497,1.7887501286118812,19.453010821342467,-5.206045508384705,-22.879138190075793,23.29195334846335,12.116001665592192,-63.20632814168938,-0.0029775985,0.25521284,0.9934798,-0.9948408,20,-22.879138190075793,853251,18899,50.21052631578947,34.950459596960684,80,6,[0.42105],-0.21870630571435143,1.8090266278138998,19.463307613134383,-1.867182230949402,-10.981358718499568,15.78746062989458,11.866754436492919,-29.252829797565987,0.0015305906,0.1879791,0.98764956,-0.99068344,19,-10.981358718499568,5.833491015248001,0.010736975818872452,6.754153364337981,6.991642282344401,0.8086040914058685,0.05846962705254555,31.83222866524011,52.28932602144778,43828.99131351523,885
888000,0.049800187,0.60091156,0.0043133968,0.778906,0.72997046,0.5663034,7.338084,37.4793,44.636436,2.8511186,-1.8600998,35.869232,19.926237,-93.78121,-2.1214337,35.925114,19.314924,-97.85687,-2.0192719,36.100304,19.74012,-98.70038,5.913063,2.5888433,11.678467,-4.7731357,-0.022842383,0.71967995,2.6290781,-2.5777175,-2.0048084,0.6379138,-0.019004345,-3.3357651,0.03134309500455856,-0.3010368049144745,888000,19751,45.45454545454545,34.65508918775957,80,3,[0.45455],-0.41125967988371837,2.014219155197159,19.635735714435576,-2.0223350286483766,-18.693621812896332,22.211305149485234,8.75735582113266,-46.51429616659888,-0.014414358,0.25418818,0.9973342,-0.99788314,22,-18.693621812896332,854179,18915,58.0,32.64774111634678,80,8,[0.3125],-0.2815541198352705,1.466956187155206,19.48463829755783,-2.117669677734375,-16.330138950445722,15.101650013532604,7.7804283618926995,-36.934321686625545,-0.012444658,0.18210053,0.97039646,-0.9922644,16,-16.330138950445722,5.97148075979203,0.012425098568201065,8.383425232954323,8.843364679254591,0.8120797565206885,0.052345347590744495,32.476659323088825,56.5517801977694,43885.549478659406,886
889000,0.049835786,0.60091525,0.0044174558,0.7788855,0.84727365,0.78960085,7.1533327,24.927025,35.94233,3.438705,-1.7365046,35.919544,19.877302,-106.07264,-1.6770706,35.924416,19.820301,-103.39908,-1.7781606,35.89888,19.770023,-104.48564,6.238535,2.8918152,16.522013,-2.5057166,-0.03272699,0.7310802,3.7488792,-2.8453045,-2.053457,0.66772664,-0.01330471,-3.57539,0.031263042241334915,0.826606035232544,889000,19771,50.0,33.61844731691218,80,8,[0.4],-0.422378387659788,1.7982087926031918,19.628745520114897,-2.11415491104126,-21.118919382989446,21.506356294391132,8.830603164434432,-45.5977263599635,-0.023901176,0.24110444,0.9996085,-0.9987757,20,-21.118919382989446,855179,18938,43.47826086956522,35.071194132007975,80,4,[0.52174],-0.17556886829063292,2.1891639724875813,19.644108378887175,-2.078680491447449,-7.6334290561144975,15.546982177312287,13.637164211273191,-27.61558023840195,-0.0037597471,0.21475768,0.9934173,-0.9872016,23,-7.6334290561144975,5.207756690680981,0.010594667866826057,7.444594961591065,7.038880228996277,0.7222131630405784,0.05443528573960066,29.458659099414945,49.93713409733027,43935.49532973301,887
890000,0.04984153,0.6009266,0.0044728173,0.77882344,0.8431426,0.83028424,7.2677054,27.627531,21.047579,2.239047,-2.145177,37.326603,19.86037,-99.172195,-2.1575527,37.316086,19.925575,-95.92164,-2.1577473,37.35438,19.697834,-97.48106,5.8198075,2.5715482,11.511698,-4.1223397,-0.019383488,0.6788869,2.4257913,-3.0504413,-2.0368738,0.63024986,0.22120488,-3.1573582,0.030947960913181305,-0.6262338757514954,890000,19792,47.61904761904762,34.067826171409166,80,7,[0.42857],-0.4370882917433976,1.9047490344781648,19.58886750936508,-4.57497376203537,-20.813728178257072,22.52862360336238,9.121955859661101,-47.077236942946996,-0.013622445,0.25240937,0.998667,-0.999897,21,-20.813728178257072,856147,18965,35.851851851851855,33.96480062882498,80,3,[0.62963],-0.21676543933177778,2.640139956552288,19.58807953596115,-5.358202338218689,-7.771442417524499,20.06750400664418,15.823551487922668,-64.6049522966147,-0.02060135,0.26374665,0.993747,-0.98884445,27,-7.771442417524499,6.069356147199869,0.014787917956709862,6.995568538084626,8.181355273351073,0.8172116046771407,0.05579597968608141,32.99152643047273,55.12560189142823,43990.629876810126,888
891000,0.049874574,0.60092676,0.0045315064,0.77873385,1.7462543,0.5685507,9.0606,45.973396,25.964254,3.249636,-3.346795,37.985916,19.942066,-92.60887,-3.403782,37.95336,19.769112,-94.67207,-3.298768,37.757507,19.754578,-94.11215,6.255741,2.9401894,20.407087,-2.4206219,0.029603885,0.7280539,3.6573436,-4.6373925,-2.0849183,0.6518926,0.7281445,-3.2976646,0.030747568234801292,0.8905504941940308,891000,19813,47.61904761904762,34.000666926898994,80,7,[0.42857],-0.38873049318045366,1.8780720525599632,19.597148740291594,-2.1629940032958985,-18.510975865735922,19.505883338680047,8.377316403388976,-40.149654880166125,0.007882104,0.23664056,0.9998177,-0.99904215,21,-18.510975865735922,857108,18984,50.578947368421055,34.570014066762795,80,3,[0.42105],-0.28138772640202836,1.8541602039646887,19.5346036195755,-5.127359390258789,-14.232295003807897,17.611414389625292,15.134066295623779,-41.28224349617969,0.012681254,0.20688073,0.9842891,-0.98982656,19,-14.232295003807897,5.684394329786301,0.011346550658345222,8.406816883012652,8.68060496635735,0.7190478704869747,0.05098432954400778,31.393979288637638,54.94717421848327,44045.58384498954,889
