replay_buffer/Size,replay_buffer/MeanObs,replay_buffer/StdObs,replay_buffer/MeanGoal,replay_buffer/StdGoal,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/QF1 Grad Norm,trainer/QF2 Grad Norm,trainer/Policy Grad Norm,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Log Pis Mean,trainer/Log Pis Std,trainer/Log Pis Max,trainer/Log Pis Min,trainer/Policy mu Mean,trainer/Policy mu Std,trainer/Policy mu Max,trainer/Policy mu Min,trainer/Policy log std Mean,trainer/Policy log std Std,trainer/Policy log std Max,trainer/Policy log std Min,trainer/Alpha,trainer/Alpha Loss,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/SuccessRate,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/SuccessRate,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/batch sampling (s),time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
498000,0.03492679,0.96848994,0.001803161,0.6801853,2.2903433,2.386581,-2.7384734,34.59704,35.77924,6.546756,4.860267,13.398005,20.323425,-55.35316,4.7202196,13.432377,19.815937,-54.02482,4.850099,13.221251,19.70721,-55.0555,5.7707815,2.4534864,13.707224,-3.123976,0.017945217,0.810495,2.9549124,-2.7581117,-1.8593022,0.56549394,0.03322428,-2.940256,0.07144460827112198,-0.6048629879951477,498000,7946,30.303030303030305,26.91229847112806,80,5,[0.78788],-2.6375825177624823,4.1365838597291535,19.686716014146803,-5.839120268821716,-79.92674296249947,148.6206366175104,14.011711001396177,-432.7711296916009,0.041864175,0.5177096,0.99958885,-0.99999917,33,-79.92674296249947,478418,6992,40.91304347826087,32.040616944988756,80,9,[0.6087],-3.5185812936911676,3.5038821224975822,19.68512568771839,-6.115391969680786,-143.95586945058213,193.60040960369835,8.221303558349609,-467.0540109872818,-0.035967313,0.5641153,0.9996015,-0.9999983,23,-143.95586945058213,6.006038100458682,0.049467189237475395,3.6033009318634868,4.472605544142425,6.199265515431762,0.0441169710829854,247.3244415577501,267.6992358099669,130477.86619083583,496
499000,0.034860328,0.9684975,0.0019199633,0.6801684,1.8602172,1.3811066,-3.2777412,37.78619,25.54563,6.5665965,5.5482154,12.648227,20.07347,-43.541943,5.5266595,12.540344,19.659378,-43.238087,5.603964,12.773389,19.709146,-45.009323,5.7075152,2.9348898,17.155016,-6.70646,0.019421939,0.8345368,3.8890734,-3.359149,-1.8668638,0.55229217,0.018305898,-2.807797,0.07134848833084106,-0.7721669673919678,499000,7976,33.333333333333336,29.7840374846811,80,6,[0.7],-2.856514617097378,3.7932938971223362,19.64990779161453,-5.912698745727539,-95.21715390324592,160.23025419107904,11.866727077960967,-433.34447038173676,0.0018291473,0.5213934,0.9999178,-0.9998868,30,-95.21715390324592,479362,7007,62.93333333333333,28.529438986578214,80,8,[0.26667],-3.7233490963103413,2.5469681589125104,19.63170107603073,-5.897501468658447,-234.32276979446414,189.12908659188852,9.150134217739105,-456.18624744415285,0.0317285,0.4666467,0.9979497,-0.99987596,15,-234.32276979446414,6.061354145407677,0.04353185463696718,2.9977486664429307,4.310252504423261,6.972253278829157,0.043205490335822105,247.39374713227153,267.82209307234734,130745.6978297513,497
500000,0.034870997,0.9685073,0.0019037282,0.6805623,1.7755244,1.450439,-2.4225688,24.354214,32.185734,6.102971,5.00534,14.996059,20.442982,-57.397747,4.7173977,15.110298,20.87375,-54.603672,4.945282,15.058843,19.764072,-55.982674,6.026684,2.9234023,17.15519,-4.6487722,-0.04561779,0.83198327,2.9578388,-4.08011,-1.9044785,0.58427745,-0.0970783,-2.9597814,0.07180003076791763,0.07027637958526611,500000,8000,41.666666666666664,32.20205307464451,80,7,[0.58333],-3.3148876594632863,3.417827902979629,19.536336773633955,-6.192771673202515,-138.1203191443036,180.46040915083944,10.60861410498619,-463.26685864925383,-0.019233106,0.56066155,0.99996686,-0.99999726,24,-138.1203191443036,480304,7028,44.857142857142854,33.62154314223703,80,5,[0.52381],-2.588707928110365,3.38453987089763,19.684325435757636,-5.891637325286865,-116.12204134666494,185.55831830087556,12.779252171516417,-471.16977739334106,-0.001237579,0.53333026,0.9994745,-0.99917144,21,-116.12204134666494,5.935414533130825,0.04548558499664068,3.4862391855567694,3.83462200127542,6.088988199830055,0.035850049927830696,247.3386950744316,266.76529462914914,131012.47467075195,498
501000,0.034822814,0.968545,0.0019269966,0.68099123,1.5720749,1.2380116,-3.5227032,26.50954,21.123722,9.564077,6.037804,13.052795,20.092484,-53.319496,5.966861,13.211131,20.470877,-55.246548,6.0603228,13.225513,19.755636,-53.642097,5.878172,2.7560613,17.315008,-4.2255673,-0.05606691,0.8103605,3.2857988,-3.923876,-1.9161382,0.5812905,0.29301783,-3.0244517,0.07134273648262024,-0.32164880633354187,501000,8025,40.0,31.417192745374308,80,8,[0.6],-2.9835785881042485,3.47364409701276,19.65223970413208,-6.315791368484497,-119.34314352416992,168.551927776835,7.635005903244018,-438.64472246170044,-0.019796185,0.4899077,0.9999139,-0.9996173,25,-119.34314352416992,481225,7047,48.473684210526315,33.43236443462758,80,7,[0.47368],-2.982671422942518,3.1474037566488833,19.75573676228523,-5.955989241600037,-144.5810726594768,186.22363852108876,10.817860609292984,-465.9133954048157,0.032329936,0.46602726,0.9963976,-0.9999082,19,-144.5810726594768,6.00443656835705,0.04132602270692587,2.7877683816477656,3.341979402117431,6.165871825069189,0.0357523076236248,247.16608345974237,265.54321796726435,131278.0246821968,499
502000,0.035020612,0.96856004,0.0020736507,0.68124217,1.4609958,1.3289144,-3.3650181,33.00207,28.713963,4.8531766,5.8149815,13.471571,20.668726,-61.030502,5.556659,13.483478,19.865662,-61.051537,5.5663805,13.601694,19.751192,-67.59561,5.7045393,2.5062273,13.131534,-6.206997,-0.029212529,0.81272924,3.793319,-3.3604536,-1.8828691,0.5717138,0.10597563,-3.0503461,0.07171641290187836,-0.7785536646842957,502000,8048,43.47826086956522,30.401472454639563,80,8,[0.56522],-3.1648210259586573,3.3487324088881225,19.625526601076125,-6.122737646102905,-137.60091417211552,177.7754031797638,11.920891565084457,-452.68627548217773,0.022188013,0.5092371,0.99845374,-0.9997606,23,-137.60091417211552,482176,7070,41.34782608695652,34.00333576430685,80,7,[0.56522],-3.2409613081427406,3.3973031251995116,19.66015530526638,-6.013939142227173,-134.0067045236411,180.4101056493671,9.034049558639525,-481.0759279727936,-0.012175844,0.5394594,0.99759674,-0.9999808,23,-134.0067045236411,5.986559792421758,0.040590742602944374,3.1487241834402084,3.2106712786480784,6.205872348509729,0.04500550217926502,247.1237651957199,265.7611890435219,131543.794427244,500
503000,0.03495523,0.96854174,0.0019618985,0.6810834,1.3063766,1.410764,-3.018798,25.617674,23.739792,7.0800085,5.7681475,14.191686,20.989079,-58.36242,5.671792,14.326219,20.45609,-58.75302,5.60176,14.243544,19.741348,-58.278366,6.377058,2.7436755,18.978374,-1.1888878,-0.01711305,0.8366311,3.730668,-3.979556,-1.9372768,0.5833501,0.17911963,-2.927858,0.07154649496078491,0.9944495558738708,503000,8067,52.63157894736842,29.75905085907884,80,11,[0.47368],-2.2137027838170535,2.9714422879523066,19.648452454805373,-6.25112509727478,-116.51067283247647,155.33537345718622,3.155739808082579,-490.5532729625702,0.038385548,0.48931462,0.99994886,-0.9988247,19,-116.51067283247647,483118,7087,55.411764705882355,33.34676776563547,80,6,[0.35294],-3.5228259066819767,2.9202928923575757,19.494439953565596,-6.029207229614258,-195.20600024084834,197.97717502477718,11.30989601612091,-463.2605285406113,-0.0763069,0.53343475,0.9980215,-0.9999854,17,-195.20600024084834,5.947233683429658,0.040073822252452374,2.7259370209649205,3.088087985292077,7.0032293274998665,0.039608114399015903,247.153140229173,265.997310183011,131809.8000642741,501
504000,0.034777727,0.9685365,0.0018497256,0.6810059,1.5102384,1.5528618,-2.5590808,24.801727,22.98589,7.637964,4.7006598,14.016264,21.30342,-53.67762,4.906216,14.092814,20.661968,-53.64592,4.812641,14.044346,19.748621,-53.313908,5.7047815,2.906743,15.101148,-6.4226847,0.011440375,0.83487016,3.8976228,-3.7404637,-1.8635817,0.60021436,0.1944583,-2.9303188,0.07087840139865875,-0.781316339969635,504000,8095,35.714285714285715,30.691852272522873,80,5,[0.64286],-2.8218274902254343,3.7453961639559954,19.529514902830122,-6.1861560344696045,-100.77955322233694,169.15095918260465,13.009911715984343,-481.42181515693665,0.029364921,0.5517056,0.99994195,-0.99885017,28,-100.77955322233694,484104,7107,49.3,33.96925080127615,80,8,[0.45],-3.953404022866584,3.1108798325555647,19.7349651992321,-6.105058431625366,-194.90281832732256,213.51777844164468,10.304674994945525,-477.5583931207657,-0.12303947,0.58194965,0.9990045,-0.9996194,20,-194.90281832732256,5.980083556845784,0.047066220082342625,3.3720634216442704,4.05322399456054,7.04697884991765,0.03654738701879978,247.33572256937623,267.8716859994456,132077.67830036953,502
505000,0.03497925,0.9685476,0.0018686557,0.68115413,2.0091949,2.4113789,-3.095097,29.814318,38.350204,9.933956,5.628074,14.943438,20.662212,-70.24692,5.494833,14.827133,20.466997,-70.379524,5.6011324,15.098474,19.759827,-69.13955,5.6896706,2.3488293,13.096367,-2.6630158,-0.026697278,0.7242541,2.5379834,-3.3239417,-1.9340774,0.5402506,0.28709766,-2.9107447,0.07082187384366989,-0.8215346932411194,505000,8125,33.333333333333336,30.351642825755285,80,5,[0.7],-3.259305499827862,3.8389904239288675,19.63857083916664,-6.16729474067688,-108.64351666092874,175.0395740640621,13.064591646194456,-445.5104452133179,0.0058458163,0.56399256,0.9997468,-0.9990183,30,-108.64351666092874,485095,7127,49.55,33.68452908977651,80,9,[0.45],-2.3372724988927276,3.2079440961658423,19.623250955343245,-5.892536520957947,-115.81185232013465,181.48373194684967,5.21098563671112,-455.13458540439603,0.008837954,0.4801038,0.9971144,-0.99933493,20,-115.81185232013465,6.000853193923831,0.04573331866413355,3.4006976326927543,4.259662804193795,6.224291781894863,0.03036684449762106,247.4622044879943,267.4238100638613,132345.1107207844,503
506000,0.035122275,0.9685956,0.0020242096,0.68128484,1.3967843,1.833963,-2.3679812,26.891762,26.831339,6.798283,4.5780587,13.546264,20.111946,-55.267117,4.594736,13.448878,20.127642,-52.51654,4.4963284,13.607294,19.752825,-54.16811,5.878333,2.734055,13.795393,-4.673085,-0.02847183,0.8345226,3.7692578,-3.7414625,-1.9058043,0.5958232,0.49443543,-3.0550947,0.07056178152561188,-0.3225904107093811,506000,8145,50.0,32.87248089207749,80,6,[0.45],-3.775848765105009,3.0775613569465268,19.57334258556366,-6.184536457061768,-188.79243825525046,188.60885234901863,11.878734225034712,-475.4773993253708,0.054602154,0.5766893,0.99994355,-0.9995863,20,-188.79243825525046,486090,7142,66.33333333333333,27.395052270234654,80,7,[0.2],-3.4161935369243572,2.5625499461433487,19.6291444838047,-6.053730010986328,-226.60750461598238,186.83262353415344,12.548307555913924,-455.3351192474365,-0.019562626,0.4861333,0.9845859,-0.99304944,15,-226.60750461598238,6.08696673810482,0.03977436479181051,2.6594598051160574,2.9817500011995435,6.43391199503094,0.04412104282528162,247.45751517731696,265.7034991243854,132610.82118346356,504
507000,0.035046056,0.96858793,0.0020054406,0.6813326,1.7378743,1.620475,-1.4420638,23.868406,20.997822,5.802195,4.6979866,14.66826,20.224787,-57.64113,4.696358,14.666734,20.050653,-59.103725,4.7742434,14.75006,19.703089,-59.78811,6.8559437,2.3375392,16.964664,0.38541567,-0.037390336,0.8604842,3.28872,-3.5990036,-1.9498783,0.6240478,-0.007959494,-3.1021955,0.07064785063266754,2.2684319019317627,507000,8174,34.48275862068966,29.93167010289657,80,9,[0.68966],-3.086681415204704,3.7803026977954453,19.689098650217055,-6.2140953540802,-106.43729017947253,169.8136694278179,7.848399257659912,-454.1094156742096,-0.04221859,0.5696281,0.99944663,-0.99999833,29,-106.43729017947253,487090,7169,37.03703703703704,32.997734469350156,80,9,[0.62963],-2.757938979355991,3.6194075388113873,19.67288672327995,-5.765927076339722,-102.14588812429598,170.41108360432446,7.043110287189483,-446.91678643226624,-0.063442454,0.45974103,0.9991011,-0.9981106,27,-102.14588812429598,5.983105315826833,0.041022492572665215,3.2155430437996984,3.5720437932759523,7.021715952083468,0.0357763534411788,246.9958163704723,266.8650233214721,132877.69500242826,505
508000,0.034961417,0.9685578,0.002044609,0.6815381,1.6432056,1.6289289,-2.476222,29.310833,30.6112,6.2872996,5.3746514,13.835522,20.254257,-48.94897,5.3353767,14.157069,20.627693,-50.038635,5.290072,13.942201,19.739252,-50.029526,6.497193,2.2649755,13.1093235,-0.01692152,-0.024157902,0.82018757,3.3451455,-3.3815467,-1.9563441,0.58476156,-0.0065344945,-2.8878722,0.07121741771697998,1.313606858253479,508000,8200,38.46153846153846,30.34827427514273,80,6,[0.65385],-3.276004620294273,3.6375305573604666,19.748195552825926,-6.361948490142822,-126.0001777036259,178.6316608488971,11.365166091918944,-449.2098841428757,0.03943413,0.56077904,0.99989885,-0.9999598,26,-126.0001777036259,488090,7194,40.0,32.781702213277455,80,5,[0.6],-3.3139379360876977,3.5588666729831293,19.79049123227596,-5.69136381149292,-132.55751744350792,191.97242882728193,12.24485421180725,-449.6234196186066,0.02017919,0.52713287,0.9997491,-0.9999364,25,-132.55751744350792,5.974775744602084,0.046311927028000355,3.648190200328827,3.913537824526429,7.109803684055805,0.03647281043231487,246.99054090864956,267.719633099623,133145.4227506863,506
509000,0.034920685,0.9685409,0.0022025,0.68155736,1.4615695,1.5079618,-3.6693025,27.993248,27.757406,9.304712,6.1083965,13.514599,20.219994,-55.759792,6.076483,13.796341,20.94546,-55.434376,5.9952564,13.6422825,19.678183,-56.133293,5.8555717,2.6058064,18.557219,-2.2529109,0.027524449,0.8001122,4.1003013,-3.7502813,-1.9047284,0.56719327,0.07157088,-2.9075863,0.07192162424325943,-0.3801535964012146,509000,8229,34.48275862068966,31.08899427134633,80,6,[0.65517],-2.937269587264955,3.6917561325085475,19.692220562696455,-5.95240330696106,-101.28515818155016,159.33927558824794,12.642023110389708,-437.6874683141708,-0.017670596,0.5259277,0.9999231,-0.99996525,29,-101.28515818155016,489086,7215,47.42857142857143,34.28809515542901,80,3,[0.47619],-2.611378852689422,3.1342010817837145,19.645090693235396,-5.974082350730896,-123.85396844184115,172.54079044411827,15.983089220523834,-473.86318800449374,-0.0004913248,0.48110136,0.99951637,-0.99962485,21,-123.85396844184115,5.8569373823702335,0.04677602928131819,3.4946458498016,4.248314352706075,7.097480800002813,0.0446601789444685,247.2761209141463,268.0649355072528,133413.49569751695,507
510000,0.034929983,0.9685212,0.0022684003,0.68158925,1.5065837,1.158551,-4.057392,34.360096,25.348513,5.1385875,6.7745285,12.726613,21.39793,-46.54733,6.5745277,12.642781,20.265676,-45.756626,6.57028,12.920054,19.820621,-46.49173,5.9142513,2.5490785,16.404955,-1.4321526,0.062452246,0.81294376,3.4635859,-3.5053427,-1.9237909,0.59498453,0.38643095,-2.9209275,0.07197399437427521,-0.2256494015455246,510000,8262,30.303030303030305,27.175618359873727,80,6,[0.75758],-2.7634413141280416,4.147267473954134,19.646035009622572,-6.2442920207977295,-83.74064588266792,150.3346927452355,10.72710449695587,-440.9789164185524,-0.005884571,0.5863364,0.9999675,-0.9999992,33,-83.74064588266792,490077,7236,47.19047619047619,34.468231125430556,80,8,[0.47619],-3.3898056786488575,3.168044306075625,19.829303400218485,-5.89780580997467,-159.9665441686199,191.4253089626257,9.74529025554657,-471.62840008735657,0.027358444,0.5110094,0.99941987,-0.9968293,21,-159.9665441686199,6.182739734649658,0.043401231057941914,3.444278145208955,4.546755936928093,6.279002338647842,0.03411239292472601,247.48145117983222,268.01174095924944,133681.51607763488,508
511000,0.034814868,0.96853954,0.0022226481,0.6814294,1.2820423,1.1393714,-3.3118715,25.744585,23.979221,5.6084995,5.979135,14.128386,20.17085,-59.239094,5.819279,14.068354,20.313496,-61.60096,5.9438696,14.003164,19.695808,-59.370773,6.2559853,2.4785573,13.682302,-2.8620543,-0.032882836,0.8188939,3.9540675,-3.5127017,-1.9508705,0.5826781,0.23669955,-2.8579693,0.07137754559516907,0.6757303476333618,511000,8287,40.0,32.877956140855225,80,6,[0.56],-2.332595036198199,3.372446353374744,19.597197437286376,-6.0598509311676025,-93.30380144792798,160.14588032959352,12.467188262939452,-456.29709432125094,-0.05597766,0.47612745,0.99895746,-1.0,25,-93.30380144792798,490999,7252,57.625,33.24318539189649,80,5,[0.3125],-4.340883108061978,2.4829981609083993,19.760701858997344,-6.222203969955444,-250.14338910207155,195.82557137569498,13.404281258583067,-460.1190370321274,0.063279465,0.5510023,0.9999542,-0.9984979,16,-250.14338910207155,6.004215049557388,0.04058651067316532,2.664756590500474,3.3243952160701156,6.296927727758884,0.0343956658616662,247.16986557655036,265.53514233697206,133947.05978126265,509
512000,0.034673035,0.96848416,0.0021261415,0.68126065,1.0669341,1.2789695,-2.9999826,17.640104,23.997807,7.409059,6.0939684,14.509516,20.47929,-61.400043,5.9709063,14.63852,20.581522,-63.863487,6.082691,14.529492,19.77012,-62.431,6.2486153,2.6124027,21.779686,-1.5354177,-0.059676573,0.809758,4.9409437,-3.3322287,-1.9601911,0.55505234,0.1276675,-3.139401,0.07092832028865814,0.6578913331031799,512000,8313,38.46153846153846,32.90339095130887,80,7,[0.57692],-2.9090500112086537,3.4900612918317653,19.720846006274222,-6.145797491073608,-111.8865388926405,175.69213955806904,12.080469924211501,-476.2603734731674,-0.045097467,0.5310438,0.9997815,-0.99828345,26,-111.8865388926405,491999,7272,50.0,33.22499059443057,80,9,[0.45],-2.0669333716169005,3.0188546992072354,19.561992400884627,-5.615003228187561,-103.34666858084503,161.1609054409002,9.457816070318222,-445.81477735042574,-0.010210629,0.40397304,0.99869317,-0.9946194,20,-103.34666858084503,5.848258865065873,0.040559678338468075,2.8854128373786807,3.391741090454161,7.102359560318291,0.03841908182948828,247.03653761278838,266.34328872617334,134213.4102391312,510
513000,0.034716897,0.9684535,0.002174764,0.68135285,1.8171114,1.7032175,-2.7830758,31.213762,27.533283,7.1741266,5.2746725,13.851232,20.369843,-51.559868,5.2617917,13.7503805,20.215176,-51.248287,5.1652904,13.909918,19.823318,-51.889465,5.961581,2.419286,14.802629,-2.2085173,-0.02797993,0.8119409,4.0944715,-2.9237366,-1.9134244,0.57065773,-0.058789827,-2.9228861,0.07150517404079437,-0.10134799778461456,513000,8339,38.46153846153846,31.24497592750008,80,9,[0.61538],-3.454406110662222,3.491782351001728,19.726119124889372,-6.0921900272369385,-132.86177348700852,176.379399349832,6.977248585224151,-460.8811180591583,-0.05335333,0.5569298,0.9994167,-0.9991335,26,-132.86177348700852,492998,7299,37.0,33.07679056489722,80,7,[0.62963],-2.512139299539504,3.6458677143775633,19.707722136378287,-5.93993604183197,-92.94915408296166,160.9693050658925,11.307302045822142,-449.72438929080965,0.062310345,0.4997507,0.99914026,-0.99968797,27,-92.94915408296166,6.02566846832633,0.044492337852716446,3.831630753353238,3.923689999617636,7.080807643011212,0.035739137791097164,247.44575086981058,268.3877792097628,134481.80498086475,511
514000,0.03483395,0.9684277,0.0021598644,0.68122655,1.0677822,1.0926136,-1.8521996,22.010078,20.28707,4.956993,4.8928885,15.84078,20.417837,-65.303635,5.039023,15.798814,20.37858,-64.935265,4.9548345,15.791012,19.742544,-64.41126,6.4461946,2.6294253,15.460907,-2.0190744,-0.0148169175,0.83059824,3.7496977,-3.7997684,-1.9738938,0.571296,0.18212189,-2.9888895,0.07137563824653625,1.1780271530151367,514000,8362,43.47826086956522,32.947744615319195,80,5,[0.52174],-3.1219880638241775,3.2418919921434717,19.664262467622756,-6.023919105529785,-135.7386114706164,172.00702795690373,13.383932709693907,-468.3194100856781,0.024773305,0.47520548,0.99848753,-0.99924636,23,-135.7386114706164,493985,7317,54.833333333333336,31.793168378687195,80,10,[0.38889],-3.827634219903774,2.899478428594984,19.667343163490294,-6.02524209022522,-209.88194305805698,205.10549808533554,5.579000473022461,-478.8519353866577,-0.0056146393,0.53990465,0.99990344,-0.9925071,18,-209.88194305805698,5.940005103126168,0.04740383569151163,3.2431179946288466,3.634054262191057,6.313984696753323,0.025095115415751934,247.11485308595002,266.3185140937567,134748.13161581196,512
515000,0.034803588,0.96846247,0.002305182,0.68087476,1.31204,1.4331954,-2.3054779,20.816069,33.06192,7.8023367,4.785125,14.988344,20.274405,-58.15973,5.050211,14.902785,21.881428,-60.992146,4.8336363,15.156844,19.781645,-60.538494,5.877578,2.600823,14.080734,-6.704216,0.006738215,0.8390665,3.5304127,-3.6145015,-1.8734407,0.5640159,0.2556362,-2.878595,0.07198966294527054,-0.322122722864151,515000,8386,41.666666666666664,30.910713712598454,80,8,[0.58333],-3.013499289157987,3.3735676374671177,19.665388816595076,-6.049350738525391,-125.56247038158278,168.58502446346904,5.529114854335784,-435.1454918384552,0.005512965,0.48331335,0.9969484,-0.9999691,24,-125.56247038158278,494968,7342,39.32,33.30431803835653,80,6,[0.6],-3.432408266630505,3.468383624970126,19.74413781762123,-6.275792360305786,-134.96229304391144,184.68094821791078,11.003943169116972,-450.281436085701,-0.010270397,0.52675444,0.9965036,-0.99954975,25,-134.96229304391144,6.068359537981451,0.03986994829028845,3.255913818255067,3.181241233833134,7.0939085856080055,0.0363558866083622,247.19642894621938,266.8720779567957,135015.01175896823,513
516000,0.03489627,0.9684575,0.0022090797,0.68090487,1.3000494,1.2331539,-3.6921694,25.988894,21.036116,6.8610272,6.0556192,13.9315,20.482447,-50.98356,6.1229134,13.743573,20.274157,-50.34978,6.22292,13.844749,19.753115,-49.3397,6.032913,2.6425986,15.455696,-2.8723614,-0.00020026944,0.81556857,3.357126,-3.7304206,-1.952391,0.607411,0.024044413,-2.9468007,0.07103990018367767,0.08703884482383728,516000,8408,45.45454545454545,31.602254339506274,80,9,[0.54545],-2.4939634587317707,3.2415459141325926,19.641428941488265,-6.189562797546387,-113.36197539689864,167.18400099798424,7.181007778644561,-468.13539550304415,-0.026358746,0.531561,0.9986781,-0.9995462,22,-113.36197539689864,495930,7362,48.1,32.75652606733504,80,5,[0.5],-3.6019121678975914,3.2181508447951215,19.683564686775206,-5.974418997764587,-173.25197527587414,204.0413799791929,12.687102675437925,-469.74046409130096,-0.11495712,0.5359206,0.9955103,-0.99946934,20,-173.25197527587414,6.129380825906992,0.0476149246096611,3.366962645202875,3.7694350089877844,7.264088386669755,0.03912215866148472,247.485312204808,268.10191615484655,135283.12098982185,514
517000,0.034995433,0.9684493,0.002321665,0.6807965,1.6178639,1.1933327,-4.1180425,23.453333,24.903076,6.959361,6.3661838,11.951641,20.627045,-43.73145,6.453325,11.976602,21.292004,-44.710083,6.3196163,12.047243,19.723722,-42.98191,5.732758,2.4426668,15.0907,-2.475266,-0.026781322,0.7757246,3.1823332,-3.0426092,-1.9323359,0.5879742,0.105034895,-2.9822617,0.07075082510709763,-0.7078632116317749,517000,8429,47.61904761904762,32.74646646219462,80,10,[0.47619],-3.2641671263039114,3.088815172257657,19.731926107406615,-5.87397038936615,-155.43652982399578,174.39877625760124,6.318682789802551,-409.29189158678054,-0.06325598,0.5107246,0.9998417,-0.99862087,21,-155.43652982399578,496924,7382,49.7,33.58586011999693,80,5,[0.45],-2.911672971042349,3.1514692164702347,19.623428606986998,-6.164608716964722,-144.71014666080478,187.56192189697103,12.73731482028961,-454.48384592533114,0.034878436,0.4751106,0.9979333,-0.99805534,20,-144.71014666080478,5.925691249780357,0.043441519141197205,3.3897568909451365,3.7185148680582643,7.057278073392808,0.03712940774857998,247.17876403592527,267.3505760449916,135550.48351938184,515
518000,0.03490596,0.96848106,0.0023998595,0.6813033,1.6003535,1.6611936,-2.3916576,32.55905,28.759974,8.466979,4.7081337,14.173779,20.536028,-54.058876,4.698341,14.194965,20.123734,-53.957794,4.573521,14.43784,19.736582,-52.673855,5.943653,2.8428962,21.037209,-3.2433782,-0.014111781,0.83736444,4.0541015,-3.4105349,-1.8941069,0.5933618,-0.0500654,-3.0761585,0.07157590985298157,-0.14858877658843994,518000,8449,50.0,33.25357123678598,80,8,[0.4],-4.083714689642191,2.761634286803873,19.507288867235182,-5.841134309768677,-204.18573448210955,192.96777911166578,8.123417329788207,-443.518816447258,-0.04136212,0.5372086,0.99667084,-0.99994594,20,-204.18573448210955,497914,7408,38.07692307692308,33.25070627002712,80,6,[0.61538],-3.077318526252051,3.7096037795136274,19.807654270529746,-5.881972432136536,-117.17482080728963,189.35878626930747,11.05608251094818,-470.5510390996933,0.012527128,0.5493603,0.99587566,-0.9987887,26,-117.17482080728963,5.993227636441588,0.0432000607252121,3.7844984866678715,3.56311581004411,6.391435395926237,0.03425885643810034,247.10088049434125,266.9106167405844,135817.40057945997,516
519000,0.034891885,0.9685108,0.0024231458,0.68136287,1.3371263,1.2589738,-2.9062662,27.342438,27.717422,7.580145,5.1425896,14.818824,20.161215,-57.78036,5.058434,14.57042,20.25868,-56.925964,4.9588175,14.794337,19.7174,-57.598667,5.964462,2.5898807,13.56631,-0.62756205,0.003699229,0.81845075,2.9212902,-3.4616265,-1.9050508,0.57914513,0.05077587,-3.113523,0.07257016748189926,-0.09322405606508255,519000,8473,41.666666666666664,32.76770089924257,80,1,[0.54167],-3.5841814542323354,3.2852592020038824,19.61138796210289,-6.031476736068726,-149.34089392634732,187.23968862809164,8.98463453054428,-454.4895068407059,-0.009978734,0.52355593,0.99969965,-0.9995937,24,-149.34089392634732,498891,7427,51.421052631578945,33.55641877491146,80,10,[0.42105],-3.0199437061948142,3.0387573715948952,19.67684511244297,-6.059853792190552,-155.28868426064912,185.98692662063937,5.708122506737709,-441.63431391716006,-0.05796143,0.49166483,0.99850327,-0.99893904,19,-155.28868426064912,6.179150231182575,0.04046941269189119,2.9109375486150384,3.209776958450675,6.299678621813655,0.035181247629225254,247.11937524564564,265.7945692660287,136083.2035565758,517
